# Rényi α=10.0 (n=9.0) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
8.0,0.8042179170871185,0.49863304332923236,-0.7632029922290082,-6.284012324381758,0.0848003324698898,0.08727794894974664,0.17207828141963644
8.1,0.8066380467898955,0.5050579063423764,-0.7564137345433252,-6.33866478391076,0.08404597050481391,0.08695013421002415,0.17099610471483806
8.2,0.8090122723557962,0.5115181768024737,-0.7497505208194551,-6.39296894183746,0.0833056134243839,0.08662559541785177,0.16993120884223567
8.3,0.8113417884707487,0.5180139105165897,-0.7432097171714345,-6.446929567702023,0.08257885746349272,0.08630427801475264,0.16888313547824535
8.4,0.8136277495997013,0.5245451610199914,-0.7367878330849139,-6.500551324120614,0.08186531478721265,0.08598612862593404,0.16785144341314667
8.5,0.8158712716831589,0.5311119797156734,-0.7304815141950445,-6.553838770458488,0.08116461268833827,0.08567109503867304,0.1668357077270113
8.6,0.8180734337469433,0.5377144160081475,-0.7242875355050806,-6.606796366348945,0.08047639283389785,0.08535912618021894,0.1658355190141168
8.7,0.8202352793865001,0.5443525172957919,-0.7182027951378621,-6.659428473990024,0.07980031057087357,0.0850501720816095,0.1648504826524831
8.8,0.8223578182638278,0.5510263292219992,-0.7122243082165758,-6.711739362436829,0.0791360342462862,0.08474418386915188,0.16388021811543807
8.9,0.8244420274463585,0.5577358956623707,-0.706349201341015,-6.76373320968613,0.0784832445934461,0.08444111372891547,0.16292435832236157
9.0,0.8264888527213666,0.5644812588334158,-0.700574707271107,-6.815414105664383,0.07784163414123411,0.08414091488474547,0.16198254902597958
9.1,0.828499209838249,0.5712624593701077,-0.6948981599402846,-6.86678605489019,0.07721090666003162,0.08384354157375079,0.1610544482337824
9.2,0.8304739857002275,0.5780795364304036,-0.6893169897275403,-6.917852979264523,0.07659077663639337,0.08354894902493386,0.16013972566132723
9.3,0.8324140394574884,0.5849325276488324,-0.6838287191143572,-6.96861871966143,0.07598096879048413,0.08325709342486774,0.15923806221535186
9.4,0.83432020363007,0.5918214693722089,-0.6784309583552115,-7.019087039565751,0.0753812175950235,0.08296793190976065,0.15834914950478415
9.5,0.83619328509919,0.5987463966118415,-0.6731214016096417,-7.069261626516324,0.07479126684551575,0.08268142253235466,0.1574726893778704
9.6,0.8380340660911902,0.6057073431291549,-0.6678978231777974,-7.119146094491599,0.07421086924197749,0.08239752424180093,0.15660839348377842
9.7,0.8398433051161984,0.6127043415200831,-0.6627580739398377,-7.168743986212625,0.07363978599331529,0.08211619686383305,0.15575598285714834
9.8,0.8416217378284375,0.6197374231565045,-0.6577000780872997,-7.218058774376677,0.07307778645414441,0.08183740107003035,0.15491518752417477
9.9,0.8433700779172776,0.6268066183990466,-0.6527218298309896,-7.267093864758458,0.07252464775899885,0.08156109836990412,0.15408574612890297
10.0,0.8450890178902639,0.6339119565371547,-0.6478213904745772,-7.315852597320784,0.07198015449717525,0.08128725108134205,0.1532674055785173
