# Rényi α=0.02 (n=-0.98) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
7.4,0.9994804216100674,93793.93799598355,0.14106522695869733,1.7621803255067758,0.1439441091415279,0.24299232287738223,0.38693643201891015
7.5,0.9994970006534276,96963.8429268911,0.13899750782159118,1.777674189771155,0.1418341916546849,0.2418604339824701,0.38369462563715495
7.6,0.9995128256510648,100190.94885190626,0.1369854039502437,1.7929593950958003,0.13978102443902418,0.24073031620512894,0.38051134064415315
7.7,0.9995279430686714,103475.94731273637,0.1350264919691313,1.8080435328286222,0.13778213466237887,0.23960290655030772,0.37738504121268657
7.8,0.999542395871162,106819.5755292926,0.13311847615246714,1.8229339396544226,0.13583517974741544,0.23847906065599458,0.37431424040341
7.9,0.9995562238390755,110222.61962400185,0.13125917944505544,1.8376377175429344,0.13393793820924024,0.2373595605196247,0.37129749872886497
8.0,0.9995694638538117,113685.91860455624,0.1294465349426505,1.852161754611693,0.13208830096188826,0.23624512176169554,0.3683334227235838
8.1,0.999582150145685,117210.36645835737,0.12767857912756858,1.8665127360693154,0.1302842644158863,0.23513639910170264,0.36542066351758895
8.2,0.9995943145332163,120796.91908531231,0.12595344335710934,1.8806971730145436,0.1285239217929687,0.2340339936553688,0.3625579154483375
8.3,0.9996057208414006,124361.08645877476,0.1243080189839336,1.8943973827118978,0.12684491733054448,0.23289862093827118,0.35974353826881567
8.4,0.999616421250086,127897.45097573777,0.12273889838268047,1.9076221018881776,0.12524377385987803,0.23173251966571645,0.35697629352559446
8.5,0.9996266898466739,131481.79648621025,0.1212088784950919,1.9206714282874573,0.1236825290766244,0.23057280051470075,0.35425532959132516
8.6,0.9996365496576749,135114.11894555308,0.1197165172102946,1.9335499302333947,0.12215971143907613,0.22941978289432782,0.35157949433340396
8.7,0.9996460221926348,138794.4160652468,0.11826044177469455,1.9462620061495053,0.12067392017825974,0.2282737516009272,0.34894767177918695
8.8,0.9996551275550984,142522.68419288995,0.11683934589143975,1.9588118822500504,0.11922382233820383,0.22713495851693533,0.34635878085513916
8.9,0.9996638845570902,146298.92038371964,0.11545198494470257,1.971203628418386,0.11780814790275773,0.22600362628048454,0.34381177418324227
9.0,0.9996723108164198,150123.12187138165,0.11409717261945335,1.983441163916299,0.11642568634638097,0.2248799505574035,0.34130563690378446
9.1,0.9996804228469622,153995.2860486972,0.11277377751196967,1.9955282648659785,0.11507528317547926,0.22376410236218644,0.3388393855376657
9.2,0.9996882361407988,157915.41046808104,0.11148072001434566,2.007468570908582,0.1137558367493323,0.22265623013626687,0.33641206688559916
9.3,0.9996957652435075,161883.49281031816,0.11021696937291947,2.0192655918058606,0.11246629527848925,0.2215564616859623,0.33402275696445155
9.4,0.9997030238229359,165899.53090898087,0.10898154096143232,2.030922713496558,0.11120565404227789,0.22046490593753346,0.3316705599798113
9.5,0.9997100247321633,169963.5226964959,0.10777349374044007,2.0424432037482187,0.10997295279636742,0.2193816545379397,0.3293546073343071
9.6,0.9997167800673226,174075.46623261174,0.10659192786824874,2.053830217627116,0.10876727333494769,0.21830678333621556,0.32707405667116324
9.7,0.9997233012206415,178235.3596834251,0.10543598247295055,2.065086802602119,0.10758773721729649,0.21724035373470643,0.32482809095200293
9.8,0.9997295989291641,182443.2013124983,0.1043048335711423,2.076215903326419,0.10643350364402275,0.2161824139240336,0.32261591756805635
9.9,0.9997356833196116,186698.9894738121,0.10319769211124735,2.0872203662282836,0.10530376746045648,0.21513300002352953,0.32043676748398603
10.0,0.9997415639496654,191002.72262148012,0.10211380214414151,2.0981029438087075,0.10419775728994031,0.2140921371233375,0.3182898944132778
