decoding,alpha,t0,frac_masked,frac_correct,frac_errors
greedy,1.5,0.04,0.0400390625,0.9915488362312317,0.008451172150671482
greedy,1.5,0.06,0.0595703125,0.9872040748596191,0.012795898132026196
greedy,1.5,0.08,0.080078125,0.9825595617294312,0.0174404289573431
greedy,1.5,0.1,0.099609375,0.9781259894371033,0.021874023601412773
greedy,1.5,0.12,0.1201171875,0.9736484289169312,0.0263515617698431
greedy,1.5,0.14,0.1396484375,0.9686269760131836,0.0313730463385582
greedy,1.5,0.16,0.16015625,0.9639316201210022,0.03606835752725601
greedy,1.5,0.18,0.1796875,0.9588095545768738,0.04119043052196503
greedy,1.5,0.2,0.2001953125,0.9532656073570251,0.04673437401652336
greedy,1.5,0.22,0.2197265625,0.9482969045639038,0.05170312523841858
greedy,1.5,0.24,0.240234375,0.9429463148117065,0.057053711265325546
greedy,1.5,0.26,0.259765625,0.9370283484458923,0.06297168135643005
greedy,1.5,0.28,0.2802734375,0.9315829873085022,0.06841699033975601
greedy,1.5,0.3,0.2998046875,0.9260547161102295,0.0739453136920929
greedy,1.5,0.32,0.3203125,0.9196679592132568,0.08033203333616257
greedy,1.5,0.34,0.33984375,0.9141767621040344,0.08582324534654617
greedy,1.5,0.36,0.3603515625,0.9074052572250366,0.09259472787380219
greedy,1.5,0.38,0.3798828125,0.9016464948654175,0.09835351258516312
greedy,1.5,0.4,0.400390625,0.8943642377853394,0.10563573986291885
greedy,1.5,0.42,0.419921875,0.8876699209213257,0.11233007907867432
greedy,1.5,0.44,0.4404296875,0.8805165886878967,0.11948339641094208
greedy,1.5,0.46,0.4599609375,0.8738105297088623,0.1261894553899765
greedy,1.5,0.48,0.48046875,0.866449236869812,0.13355077803134918
greedy,1.5,0.5,0.5,0.8586122989654541,0.1413877010345459
greedy,1.5,0.52,0.51953125,0.8516650199890137,0.14833496510982513
greedy,1.5,0.54,0.5400390625,0.8434579968452454,0.15654198825359344
greedy,1.5,0.56,0.5595703125,0.8356581926345825,0.1643417924642563
greedy,1.5,0.58,0.580078125,0.8270586133003235,0.1729414016008377
greedy,1.5,0.6,0.599609375,0.8188232183456421,0.18117675185203552
greedy,1.5,0.62,0.6201171875,0.8097285032272339,0.19027148187160492
greedy,1.5,0.64,0.6396484375,0.7996572256088257,0.20034277439117432
greedy,1.5,0.66,0.66015625,0.7903115153312683,0.2096884697675705
greedy,1.5,0.68,0.6796875,0.7814033031463623,0.2185966819524765
greedy,1.5,0.7000000000000001,0.7001953125,0.7706220746040344,0.22937792539596558
greedy,1.5,0.72,0.7197265625,0.760549783706665,0.23945020139217377
greedy,1.5,0.74,0.740234375,0.7501201033592224,0.2498798817396164
greedy,1.5,0.76,0.759765625,0.7376845479011536,0.26231542229652405
greedy,1.5,0.78,0.7802734375,0.7266582250595093,0.2733418047428131
greedy,1.5,0.8,0.7998046875,0.7142519354820251,0.28574803471565247
greedy,1.5,0.8200000000000001,0.8203125,0.7006230354309082,0.2993769645690918
greedy,1.5,0.84,0.83984375,0.6867744326591492,0.3132255971431732
greedy,1.5,0.86,0.8603515625,0.6733115315437317,0.3266884684562683
greedy,1.5,0.88,0.8798828125,0.657397449016571,0.34260255098342896
greedy,1.5,0.9,0.900390625,0.641040027141571,0.35895997285842896
greedy,1.5,0.92,0.919921875,0.624136745929718,0.37586328387260437
greedy,1.5,0.9400000000000001,0.9404296875,0.6030547022819519,0.3969452977180481
greedy,1.5,0.96,0.9599609375,0.5824941396713257,0.4175058603286743
greedy,1.5,0.98,0.98046875,0.5536640882492065,0.44633594155311584
greedy,1.5,1.0,1.0,0.5001171827316284,0.4998828172683716
greedy,2.0,0.0,0.0,1.0,0.0
greedy,2.0,0.02,0.01953125,0.9953212738037109,0.004678710829466581
greedy,2.0,0.04,0.0400390625,0.9900048971176147,0.009995116852223873
greedy,2.0,0.06,0.0595703125,0.9852050542831421,0.01479492150247097
greedy,2.0,0.08,0.080078125,0.9799394607543945,0.020060546696186066
greedy,2.0,0.1,0.099609375,0.9748789072036743,0.025121094658970833
greedy,2.0,0.12,0.1201171875,0.969436526298523,0.03056347742676735
greedy,2.0,0.14,0.1396484375,0.9644560813903809,0.03554394468665123
greedy,2.0,0.16,0.16015625,0.958748996257782,0.04125097766518593
greedy,2.0,0.18,0.1796875,0.9525986313819885,0.047401368618011475
greedy,2.0,0.2,0.2001953125,0.9472841620445251,0.05271581932902336
greedy,2.0,0.22,0.2197265625,0.9417822360992432,0.05821777507662773
greedy,2.0,0.24,0.240234375,0.9354873299598694,0.0645126923918724
greedy,2.0,0.26,0.259765625,0.9300253987312317,0.06997460871934891
greedy,2.0,0.28,0.2802734375,0.9231035113334656,0.07689648121595383
greedy,2.0,0.3,0.2998046875,0.9168525338172913,0.08314745873212814
greedy,2.0,0.32,0.3203125,0.9104043245315552,0.08959570527076721
greedy,2.0,0.34,0.33984375,0.9035713076591492,0.09642870724201202
greedy,2.0,0.36,0.3603515625,0.8974453210830688,0.10255468636751175
greedy,2.0,0.38,0.3798828125,0.8902441263198853,0.10975585877895355
greedy,2.0,0.4,0.400390625,0.8832011818885803,0.11679882556200027
greedy,2.0,0.42,0.419921875,0.8756377100944519,0.12436230480670929
greedy,2.0,0.44,0.4404296875,0.868411123752594,0.1315888613462448
greedy,2.0,0.46,0.4599609375,0.861214816570282,0.13878515362739563
greedy,2.0,0.48,0.48046875,0.8527509570121765,0.1472490280866623
greedy,2.0,0.5,0.5,0.845941424369812,0.15405859053134918
greedy,2.0,0.52,0.51953125,0.8383662104606628,0.16163378953933716
greedy,2.0,0.54,0.5400390625,0.8291054964065552,0.1708945333957672
greedy,2.0,0.56,0.5595703125,0.8215156197547913,0.17848438024520874
greedy,2.0,0.58,0.580078125,0.8132128715515137,0.18678711354732513
greedy,2.0,0.6,0.599609375,0.8037656545639038,0.19623437523841858
greedy,2.0,0.62,0.6201171875,0.7946025133132935,0.20539745688438416
greedy,2.0,0.64,0.6396484375,0.7854404449462891,0.21455956995487213
greedy,2.0,0.66,0.66015625,0.7761113047599792,0.22388866543769836
greedy,2.0,0.68,0.6796875,0.7660527229309082,0.2339472621679306
greedy,2.0,0.7000000000000001,0.7001953125,0.7555644512176514,0.24443554878234863
greedy,2.0,0.72,0.7197265625,0.7449013590812683,0.2550986409187317
greedy,2.0,0.74,0.740234375,0.733755886554718,0.26624414324760437
greedy,2.0,0.76,0.759765625,0.7232490181922913,0.27675098180770874
greedy,2.0,0.78,0.7802734375,0.7117421627044678,0.28825780749320984
greedy,2.0,0.8,0.7998046875,0.6996845602989197,0.3003154397010803
greedy,2.0,0.8200000000000001,0.8203125,0.6861396431922913,0.31386035680770874
greedy,2.0,0.84,0.83984375,0.6734325885772705,0.3265673816204071
greedy,2.0,0.86,0.8603515625,0.6591513752937317,0.3408486247062683
greedy,2.0,0.88,0.8798828125,0.6452128887176514,0.35478711128234863
greedy,2.0,0.9,0.900390625,0.6292929649353027,0.37070703506469727
greedy,2.0,0.92,0.919921875,0.612784206867218,0.38721582293510437
greedy,2.0,0.9400000000000001,0.9404296875,0.5936904549598694,0.406309574842453
greedy,2.0,0.96,0.9599609375,0.5739668011665344,0.4260331988334656
greedy,2.0,0.98,0.98046875,0.5486387014389038,0.4513613283634186
greedy,2.0,1.0,1.0,0.5001113414764404,0.49988865852355957
greedy,3.0,0.0,0.0,1.0,0.0
greedy,3.0,0.02,0.01953125,0.9945331811904907,0.005466796923428774
greedy,3.0,0.04,0.0400390625,0.9886611104011536,0.011338867247104645
greedy,3.0,0.06,0.0595703125,0.9826582074165344,0.017341796308755875
